Head;Package;PackageDIT;PackageCoupling;PackageComplexity;MainAuthor;NumberOfAuthor;NumberOfCommit;LastUpdate;DateIntro
Type;String;double;double;double;String;double;double;Date;Date
Min;null;0;0;0;null;0;0;04-04-22 18:01;04-04-22 18:01
Max;null;10;50;1000;cidus:unclouded:coezbek:sergiocambra:julviala:mpope:stiangre:burschik:chrisdagnon:olivierschmitt:abartels:pruano:erik_bergersjo:ricfaith;10;100;09-02-25 16:37;09-02-25 16:37
Data;net.sf.freecol;3.408450704225352;231.0;14820.0;burschik;25;12977;09-02-11 11:47;09-02-25 16:37
Data;net.sf.freecol.common.io;1.6666666666666667;10.0;26.0;stiangre;2;21;09-02-01 10:10;09-02-05 16:13
Data;net.sf.freecol.client.gui;4.423580786026201;269.0;4627.0;burschik;25;4638;09-02-11 10:59;08-04-04 17:10
Data;net.sf.freecol.common.option;2.923076923076923;26.0;231.0;stiangre;9;181;09-02-01 07:10;05-04-12 14:20
Data;net.sf.freecol.server.generator;1.4285714285714286;49.0;487.0;burschik;16;329;09-02-07 04:31;04-04-22 18:01
Data;net.sf.freecol.client.gui.i18n;1.0;6.0;23.0;burschik;8;53;08-12-30 12:29;04-04-22 18:01
Data;net.sf.freecol.server.model;2.6666666666666665;13.0;41.0;stiangre;10;62;08-12-30 09:41;04-04-22 18:01
Data;net.sf.freecol.common.model;2.275;61.0;4626.0;burschik;22;4305;09-02-11 11:47;04-04-22 18:01
Data;net.sf.freecol.client.control;1.25;88.0;976.0;burschik;19;889;09-02-09 14:36;04-04-22 18:01
Data;net.sf.freecol.common.util;1.2;13.0;79.0;burschik;7;29;08-12-30 10:57;06-02-12 19:18
Data;net.sf.freecol.client;4.282157676348548;283.0;5754.0;burschik;25;5697;09-02-11 10:59;08-04-04 17:10
Data;net.sf.freecol.tools;1.0;15.0;61.0;burschik;5;10;07-10-14 08:15;06-11-02 17:35
Data;net.sf.freecol.client.gui.option;4.583333333333333;47.0;215.0;stiangre;9;159;09-02-01 10:00;05-04-21 18:53
Data;net.sf.freecol.common.logging;2.0;13.0;13.0;stiangre;5;22;08-07-21 11:48;04-04-22 18:01
Data;net.sf.freecol.server.ai;3.303030303030303;77.0;2087.0;stiangre;15;1019;09-02-06 09:48;09-01-18 09:54
Data;net.sf.freecol.server.networking;2.0;9.0;28.0;stiangre;9;43;08-11-24 15:45;04-04-22 18:01
Data;net.sf.freecol.server.ai.mission;3.9285714285714284;58.0;621.0;stiangre;13;421;09-01-15 19:12;04-10-11 15:25
Data;net.sf.freecol.client.networking;1.0;2.0;9.0;stiangre;6;15;08-10-17 12:36;04-04-22 18:01
Data;net.sf.freecol.server.control;2.111111111111111;80.0;746.0;burschik;16;699;09-02-07 04:31;04-04-22 18:01
Data;net.sf;3.408450704225352;231.0;14820.0;burschik;25;12977;09-02-11 11:47;09-02-25 16:37
Data;net.sf.freecol.client.gui.action;3.9473684210526314;63.0;465.0;burschik;12;753;09-02-04 01:10;05-05-22 10:12
Data;net.sf.freecol.common;2.113821138211382;86.0;5362.0;burschik;22;4831;09-02-11 11:47;09-02-05 16:13
Data;net.sf.freecol.server;2.7454545454545456;120.0;3500.0;stiangre;19;2257;09-02-07 04:31;09-01-18 09:54
Data;net.sf.freecol.client.gui.menu;7.0;10.0;43.0;burschik;5;20;08-12-30 09:41;06-12-25 12:16
Data;net.sf.freecol.metaserver;1.5;20.0;48.0;stiangre;5;56;08-12-30 12:29;05-02-19 14:53
Data;net;3.408450704225352;227.0;14820.0;burschik;25;12977;09-02-11 11:47;09-02-25 16:37
Data;net.sf.freecol.common.resources;1.2;12.0;51.0;stiangre;3;16;09-02-05 16:23;08-05-06 16:04
Data;net.sf.freecol.common.networking;1.2727272727272727;33.0;184.0;stiangre;10;135;08-12-31 04:14;04-04-22 18:01
Data;net.sf.freecol.client.gui.panel;5.466666666666667;197.0;2464.0;burschik;24;2372;09-02-11 10:59;04-04-22 18:01
Data;net.sf.freecol.client.gui.sound;1.4;18.0;85.0;stiangre;7;65;08-12-05 18:22;04-04-22 18:01
Data;net.sf.freecol.client.gui.plaf;4.238095238095238;27.0;129.0;stiangre;8;239;08-05-06 16:04;04-04-22 18:01
Data;net.sf.freecol.client.gui.animation;1.5;15.0;25.0;cidus;3;29;09-02-09 14:36;08-04-04 17:10
Head;Class;Type;Package;SuperClass;Ancestors;Interfaces;Targets;WMC;CBO;LCOM5;DIT;MainAuthor;NumberOfAuthor;NumberOfCommit;LastUpdate;DateIntro
Data;net.sf.freecol.common.model.TileImprovement.compileStyleBreakdown(int[],int[]);void;;java.util.logging.Logger.warning(java.lang.String);3.0;0.2222222222222222;0.0;1.0
Data;net.sf.freecol.client.gui.option.LanguageOptionUI.updateOption();void;net.sf.freecol.client.gui.option.OptionUpdater;javax.swing.JComboBox.getSelectedItem(),net.sf.freecol.common.option.LanguageOption.setValue(net.sf.freecol.common.option.LanguageOption.Language);1.0;0.5;1.0;2.0
Data;net.sf.freecol.common.option.AbstractOption.setGroup(java.lang.String);void;;;2.0;0.2;0.0;0.0
Data;net.sf.freecol.common.model.UnitType.getDefaultEquipment();net.sf.freecol.common.model.EquipmentType[];;net.sf.freecol.common.model.FreeColGameObjectType.hasAbility(java.lang.String),net.sf.freecol.common.model.EquipmentType.getMaximumCount();3.0;0.05;0.0;2.0
Data;net.sf.freecol.server.ai.mission.UnitSeekAndDestroyMission.getDisembarkPath(net.sf.freecol.common.model.Unit,net.sf.freecol.common.model.Tile,net.sf.freecol.common.model.Tile,net.sf.freecol.common.model.Unit);net.sf.freecol.common.model.PathNode;;net.sf.freecol.common.model.FreeColGameObject.getGame(),net.sf.freecol.common.model.PathNode.getTurns(),net.sf.freecol.common.model.Map.Direction.values(),net.sf.freecol.common.model.PathNode.getMovesLeft(),net.sf.freecol.common.model.Game.getMap(),net.sf.freecol.common.model.PathNode.getCost(),net.sf.freecol.common.model.Map.getDefaultCostDecider(),net.sf.freecol.server.ai.AIObject.getGame(),net.sf.freecol.common.model.Map.search(net.sf.freecol.common.model.Unit,net.sf.freecol.common.model.Tile,net.sf.freecol.common.model.GoalDecider,net.sf.freecol.common.model.CostDecider,int,net.sf.freecol.common.model.Unit),net.sf.freecol.common.model.Tile.isLand(),net.sf.freecol.common.model.Tile.getSettlement(),net.sf.freecol.common.model.PathNode.getTile(),net.sf.freecol.common.model.Map.getNeighbourOrNull(net.sf.freecol.common.model.Map.Direction,net.sf.freecol.common.model.Tile);4.0;1.0;0.0;13.0
Data;net.sf.freecol.tools.TranslationReport.shortenName(java.lang.String);java.lang.StringBuffer;;java.lang.String.indexOf(java.lang.String),java.lang.String.substring(int,int),java.lang.StringBuffer.append(java.lang.String),java.lang.String.length();2.0;0.0;0.0;4.0
Data;net.sf.freecol.client.gui.panel.ImageProvider.getGoodsImageIcon(net.sf.freecol.common.model.GoodsType);javax.swing.ImageIcon;;;1.0;0.0;0.0;0.0
Data;net.sf.freecol.server.generator.RiverSection.getBranch(net.sf.freecol.common.model.Map.Direction);int;;;4.0;0.5;0.0;0.0
Data;net.sf.freecol.client.gui.plaf.FreeColRadioButtonUI.installUI(javax.swing.JComponent);void;javax.swing.plaf.basic.BasicButtonUI,javax.swing.plaf.ComponentUI;javax.swing.JComponent.setOpaque(boolean);1.0;0.0;2.0;1.0
Data;net.sf.freecol.server.ai.AIGoods.AIGoods(net.sf.freecol.server.ai.AIMain,java.lang.String);Constructor;;;1.0;0.0;0.0;0.0
Data;net.sf.freecol.server.ai.AIUnit.AIUnit(net.sf.freecol.server.ai.AIMain,net.sf.freecol.common.model.Unit);Constructor;;net.sf.freecol.common.model.FreeColObject.getId();1.0;0.4;0.0;1.0
Data;net.sf.freecol.common.model.Unit.getType();net.sf.freecol.common.model.UnitType;;;1.0;0.03125;0.0;0.0
Data;net.sf.freecol.client.gui.panel.ColopediaTreeItem.getIcon();javax.swing.ImageIcon;;;1.0;0.25;0.0;0.0
Data;net.sf.freecol.common.model.UnitType.getPathImage();java.lang.String;;;1.0;0.05;0.0;0.0
Data;net.sf.freecol.client.gui.animation.UnitMoveAnimation.animate();void;net.sf.freecol.client.gui.animation.Animation;net.sf.freecol.common.model.Tile.addUnitNoUpdate(net.sf.freecol.common.model.Unit),java.util.logging.Logger.finest(java.lang.String),javax.swing.JComponent.paintImmediately(java.awt.Rectangle),net.sf.freecol.common.model.Unit.setLocationNoUpdate(net.sf.freecol.common.model.Location),java.awt.Component.getBounds(),net.sf.freecol.common.model.Tile.removeUnitNoUpdate(net.sf.freecol.common.model.Unit),net.sf.freecol.client.gui.Canvas.remove(java.awt.Component,boolean);3.0;0.2857142857142857;1.0;7.0
Data;net.sf.freecol.common.util.RandomChoice.getWeightedRandom(java.util.Random,java.util.Collection<net.sf.freecol.common.util.RandomChoice<T>>);T;;java.util.Collection<net.sf.freecol.common.util.RandomChoice<T>>.isEmpty(),net.sf.freecol.common.util.RandomChoice<T>.getTotalProbability(java.util.Collection<net.sf.freecol.common.util.RandomChoice<T>>),java.util.Collection<net.sf.freecol.common.util.RandomChoice<T>>.size(),java.util.Random.nextInt(int),java.util.Collection<net.sf.freecol.common.util.RandomChoice<T>>.iterator(),java.util.Iterator<net.sf.freecol.common.util.RandomChoice<T>>.next(),net.sf.freecol.common.util.RandomChoice<T>.select(java.util.Collection<net.sf.freecol.common.util.RandomChoice<T>>,int),net.sf.freecol.common.util.RandomChoice<T>.getObject();3.0;0.0;0.0;8.0
Data;net.sf.freecol.server.control.InGameController.nextPlayer();net.sf.freecol.common.model.Player;;java.util.List<net.sf.freecol.common.model.UnitType>.get(int),net.sf.freecol.common.model.Player.getMarket(),org.w3c.dom.Node.appendChild(org.w3c.dom.Node),net.sf.freecol.server.networking.Server.sendToAll(org.w3c.dom.Element,net.sf.freecol.common.networking.Connection),net.sf.freecol.common.model.Tile.getDistanceTo(net.sf.freecol.common.model.Tile),java.util.Iterator<net.sf.freecol.common.model.Map.Position>.next(),net.sf.freecol.common.model.ModelController.createUnit(java.lang.String,net.sf.freecol.common.model.Location,net.sf.freecol.common.model.Player,net.sf.freecol.common.model.UnitType),net.sf.freecol.common.model.IndianSettlement.checkForNewMissionnaryConvert(),java.util.Iterator<net.sf.freecol.common.model.Unit>.next(),net.sf.freecol.common.Specification.getGoodsTypeList(),net.sf.freecol.common.model.Game.newTurn(),java.util.List<net.sf.freecol.common.model.GoodsType>.size(),net.sf.freecol.common.model.Game.isNextPlayerInNewTurn(),java.util.logging.Logger.info(java.lang.String),net.sf.freecol.common.model.ModelController.getRandom(java.lang.String,int),net.sf.freecol.common.model.Player.isEuropean(),net.sf.freecol.FreeCol.getSpecification(),net.sf.freecol.common.model.Settlement.getOwner(),net.sf.freecol.server.control.FreeColServerHolder.getFreeColServer(),net.sf.freecol.common.model.FreeColObject.toXMLElement(net.sf.freecol.common.model.Player,org.w3c.dom.Document),net.sf.freecol.common.model.FreeColObject.getId(),net.sf.freecol.server.control.InGameController.bombardEnemyShips(net.sf.freecol.server.model.ServerPlayer),net.sf.freecol.common.model.Player.getCurrentFather(),net.sf.freecol.common.model.Game.getNextPlayer(),org.w3c.dom.Element.setAttribute(java.lang.String,java.lang.String),net.sf.freecol.common.model.Tile.getPosition(),net.sf.freecol.common.model.Tile.getSettlement(),net.sf.freecol.common.model.Player.isIndian(),net.sf.freecol.common.model.GoodsType.isStorable(),net.sf.freecol.common.model.Map.getTile(net.sf.freecol.common.model.Map.Position),net.sf.freecol.common.model.Game.getModelController(),java.util.Iterator<net.sf.freecol.common.model.Map.Position>.hasNext(),net.sf.freecol.server.control.InGameController.chooseFoundingFather(net.sf.freecol.server.model.ServerPlayer),org.w3c.dom.Node.getOwnerDocument(),net.sf.freecol.common.model.Player.getNationID(),net.sf.freecol.common.model.Player.getName(),java.util.List<net.sf.freecol.common.model.UnitType>.size(),net.sf.freecol.common.networking.Connection.send(org.w3c.dom.Element),net.sf.freecol.common.model.Player.getSettlements(),net.sf.freecol.common.model.Settlement.getTile(),net.sf.freecol.common.model.Player.setDead(boolean),net.sf.freecol.common.model.Game.getMap(),net.sf.freecol.server.control.FreeColServerHolder.getPseudoRandom(),net.sf.freecol.common.model.Player.getIndianSettlements(),net.sf.freecol.server.model.ServerPlayer.getConnection(),java.util.List<net.sf.freecol.common.model.GoodsType>.get(int),net.sf.freecol.common.networking.Message.createNewRootElement(java.lang.String),net.sf.freecol.server.control.InGameController.isHumanPlayersLeft(),net.sf.freecol.server.control.InGameController.nextPlayer(),java.util.List<net.sf.freecol.common.model.Settlement>.size(),net.sf.freecol.common.model.Player.getMonarch(),net.sf.freecol.common.model.IndianSettlement.getMissionary(),net.sf.freecol.common.model.Market.remove(net.sf.freecol.common.model.GoodsType,int),net.sf.freecol.server.FreeColServer.getServer(),net.sf.freecol.server.control.InGameController.checkForDeath(net.sf.freecol.common.model.Player),java.lang.String.valueOf(int),net.sf.freecol.common.model.Game.setCurrentPlayer(net.sf.freecol.common.model.Player),net.sf.freecol.common.Specification.getUnitTypesWithAbility(java.lang.String[]),net.sf.freecol.server.control.FreeColServerHolder.getGame(),java.util.logging.Logger.warning(java.lang.String),net.sf.freecol.common.model.IndianSettlement.getUnitIterator(),net.sf.freecol.server.control.InGameController.monarchAction(net.sf.freecol.server.model.ServerPlayer),net.sf.freecol.common.model.Unit.getOwner(),net.sf.freecol.common.model.Map.getFloodFillIterator(net.sf.freecol.common.model.Map.Position),net.sf.freecol.common.model.Unit.dispose(),net.sf.freecol.common.PseudoRandom.nextInt(int);18.0;0.6666666666666666;0.0;66.0
Data;net.sf.freecol.common.model.Player.modifyTension(net.sf.freecol.common.model.Player,int);void;;net.sf.freecol.common.model.Player.modifyTension(net.sf.freecol.common.model.Player,int,net.sf.freecol.common.model.IndianSettlement);1.0;0.0;0.0;1.0
Data;net.sf.freecol.client.gui.panel.ColonyPanel.refresh();void;;java.awt.Component.repaint(int,int,int,int),javax.swing.JComponent.getHeight(),javax.swing.JComponent.getWidth();1.0;0.0;0.0;3.0
Data;net.sf.freecol.common.model.Building.getUnitIterator();java.util.Iterator<net.sf.freecol.common.model.Unit>;;java.util.List<net.sf.freecol.common.model.Unit>.iterator();1.0;0.25;0.0;1.0
Data;net.sf.freecol.client.gui.plaf.FreeColTextAreaUI.createUI(javax.swing.JComponent);javax.swing.plaf.ComponentUI;javax.swing.plaf.basic.BasicTextAreaUI,javax.swing.plaf.ComponentUI;;1.0;0.0;2.0;0.0
Data;net.sf.freecol.client.control.InGameController.confirmPreCombat(net.sf.freecol.common.model.Unit,net.sf.freecol.common.model.Tile);boolean;;net.sf.freecol.client.gui.Canvas.showPreCombatDialog(net.sf.freecol.common.model.Unit,net.sf.freecol.common.model.Unit,net.sf.freecol.common.model.Settlement),net.sf.freecol.client.FreeColClient.getClientOptions(),net.sf.freecol.common.model.Tile.getSettlement(),net.sf.freecol.common.model.Tile.getDefendingUnit(net.sf.freecol.common.model.Unit),net.sf.freecol.client.FreeColClient.getCanvas(),net.sf.freecol.common.option.OptionMap.getBoolean(java.lang.String);2.0;0.14285714285714285;0.0;6.0
Data;net.sf.freecol.FreeCol.getRevision();java.lang.String;;;1.0;0.027777777777777776;0.0;0.0
Data;net.sf.freecol.common.model.Turn.getAge();int;;net.sf.freecol.common.model.Turn.getYear();3.0;0.3333333333333333;0.0;1.0
Data;net.sf.freecol.common.model.Location.remove(net.sf.freecol.common.model.Locatable);void;;;1.0;0.0;0.0;0.0
Data;net.sf.freecol.server.ai.AIInGameInputHandler.chooseFoundingFather(net.sf.freecol.server.networking.DummyConnection,org.w3c.dom.Element);org.w3c.dom.Element;;java.util.List<net.sf.freecol.common.model.FoundingFather>.add(net.sf.freecol.common.model.FoundingFather),net.sf.freecol.common.networking.Message.createNewRootElement(java.lang.String),net.sf.freecol.common.model.Player.setCurrentFather(net.sf.freecol.common.model.FoundingFather),org.w3c.dom.Element.setAttribute(java.lang.String,java.lang.String),net.sf.freecol.FreeCol.getSpecification(),net.sf.freecol.common.model.FoundingFather.FoundingFatherType.values(),net.sf.freecol.common.model.FreeColObject.getId(),net.sf.freecol.common.Specification.getFoundingFather(java.lang.String),net.sf.freecol.server.ai.AIInGameInputHandler.getAIPlayer(),java.lang.Enum<net.sf.freecol.common.model.FoundingFather.FoundingFatherType>.toString(),net.sf.freecol.server.ai.AIPlayer.selectFoundingFather(java.util.List<net.sf.freecol.common.model.FoundingFather>),org.w3c.dom.Element.getAttribute(java.lang.String);3.0;0.25;0.0;12.0
Data;net.sf.freecol.client.gui.panel.ReportContinentalCongressPanel.initialize();void;net.sf.freecol.client.gui.panel.ReportPanel;net.sf.freecol.client.gui.panel.FreeColProgressBar.update(int,int,int,int),java.awt.Container.add(java.awt.Component,java.lang.Object),java.awt.Container.add(java.awt.Component),net.sf.freecol.common.model.Player.hasFather(net.sf.freecol.common.model.FoundingFather),net.sf.freecol.common.model.Player.getNationAsString(),net.sf.freecol.client.gui.panel.ReportProductionPanel.initialize(),net.sf.freecol.common.model.Player.getBells(),net.sf.freecol.common.model.FreeColGameObjectType.getName(),java.awt.Container.removeAll(),javax.swing.JComponent.setToolTipText(java.lang.String),net.sf.freecol.client.gui.panel.ReportProductionPanel.getTotalProduction(),javax.swing.BorderFactory.createEmptyBorder(int,int,int,int),net.sf.freecol.client.gui.Canvas.getClient(),net.sf.freecol.common.model.Player.getFatherCount(),net.sf.freecol.common.model.Player.getTotalFoundingFatherCost(),net.sf.freecol.client.FreeColClient.getMyPlayer(),net.sf.freecol.FreeCol.getSpecification(),net.sf.freecol.common.model.FreeColGameObjectType.getDescription(),cz.autel.dmi.HIGConstraints.rc(int,int),net.sf.freecol.common.model.Player.getCurrentFather(),javax.swing.BorderFactory.createTitledBorder(java.lang.String),net.sf.freecol.common.Specification.getFoundingFathers(),net.sf.freecol.client.gui.i18n.Messages.message(java.lang.String,java.lang.String[]),net.sf.freecol.client.gui.panel.FreeColPanel.getCanvas(),javax.swing.JComponent.setBorder(javax.swing.border.Border);5.0;1.0;1.0;25.0
Data;net.sf.freecol.server.ai.ColonyPlan.getColony();net.sf.freecol.common.model.Colony;;;1.0;0.2;0.0;0.0
Data;net.sf.freecol.common.model.GoodsType.getRawMaterial();net.sf.freecol.common.model.GoodsType;;;1.0;0.05263157894736842;0.0;0.0
Data;net.sf.freecol.server.ai.EuropeanAIPlayer.trainAIUnitInEurope(net.sf.freecol.common.model.UnitType);net.sf.freecol.server.ai.AIUnit;;org.w3c.dom.Node.getChildNodes(),net.sf.freecol.server.ai.AIObject.getAIMain(),net.sf.freecol.server.ai.AIMain.getAIObject(java.lang.String),net.sf.freecol.common.model.FreeColObject.getId(),net.sf.freecol.common.networking.Connection.ask(org.w3c.dom.Element),net.sf.freecol.server.ai.NewAIPlayer.getConnection(),java.util.logging.Logger.warning(java.lang.String),org.w3c.dom.NodeList.item(int),org.w3c.dom.Element.getAttribute(java.lang.String),org.w3c.dom.Element.getTagName(),net.sf.freecol.common.networking.Message.createNewRootElement(java.lang.String),org.w3c.dom.Element.setAttribute(java.lang.String,java.lang.String),java.lang.String.equals(java.lang.Object);4.0;1.0;0.0;13.0
Data;net.sf.freecol.common.model.FoundingFather.isAvailableTo(net.sf.freecol.common.model.Player);boolean;;net.sf.freecol.common.model.Player.getNationID(),net.sf.freecol.common.model.Player.getNationType(),net.sf.freecol.common.model.FreeColObject.getId(),java.util.Set<java.lang.String>.isEmpty(),java.util.Set<java.lang.String>.contains(java.lang.Object);1.0;0.16666666666666666;0.0;5.0
Data;net.sf.freecol.client.gui.action.MapControlsAction.getMapControls();net.sf.freecol.client.gui.panel.MapControls;;;1.0;0.3333333333333333;0.0;0.0
Data;net.sf.freecol.client.gui.GUI.displayColonyTile(java.awt.Graphics2D,net.sf.freecol.common.model.Map,net.sf.freecol.common.model.Tile,int,int,net.sf.freecol.common.model.Colony);void;;net.sf.freecol.client.gui.ImageLibrary.getUnitImageIcon(net.sf.freecol.common.model.Unit),java.awt.Graphics.drawImage(java.awt.Image,int,int,java.awt.image.ImageObserver),net.sf.freecol.client.gui.ImageLibrary.getMiscImage(java.lang.String),net.sf.freecol.common.model.Settlement.getOwner(),net.sf.freecol.client.gui.GUI.displayBaseTile(java.awt.Graphics2D,net.sf.freecol.common.model.Map,net.sf.freecol.common.model.Tile,int,int,boolean),net.sf.freecol.common.model.Colony.getColonyTile(net.sf.freecol.common.model.Tile),net.sf.freecol.client.gui.ImageLibrary.getScaledImageIcon(javax.swing.ImageIcon,float),net.sf.freecol.client.gui.GUI.displayOccupationIndicator(java.awt.Graphics,net.sf.freecol.common.model.Unit,int,int),javax.swing.ImageIcon.getImage(),net.sf.freecol.common.model.Tile.getOwningSettlement(),java.awt.Image.getHeight(java.awt.image.ImageObserver),javax.swing.ImageIcon.getIconWidth(),net.sf.freecol.client.gui.ImageLibrary.getScalingFactor(),net.sf.freecol.client.gui.GUI.displayTileOverlays(java.awt.Graphics2D,net.sf.freecol.common.model.Map,net.sf.freecol.common.model.Tile,int,int,boolean,boolean),net.sf.freecol.common.model.ColonyTile.getOccupyingUnit(),net.sf.freecol.common.model.Tile.getSettlement(),java.awt.Image.getWidth(java.awt.image.ImageObserver),javax.swing.ImageIcon.getIconHeight(),net.sf.freecol.common.model.Player.getLandPrice(net.sf.freecol.common.model.Tile);4.0;0.06896551724137931;0.0;19.0
Data;net.sf.freecol.client.gui.action.SentryAction.shouldBeEnabled();boolean;net.sf.freecol.client.gui.action.MapboardAction,net.sf.freecol.client.gui.action.FreeColAction;net.sf.freecol.client.gui.GUI.getActiveUnit(),net.sf.freecol.client.FreeColClient.getGUI(),net.sf.freecol.client.gui.action.FreeColAction.getFreeColClient();1.0;0.0;2.0;3.0
Data;net.sf.freecol.client.gui.Canvas.showMapGeneratorOptionsDialog(boolean,net.sf.freecol.server.generator.MapGeneratorOptions);boolean;;net.sf.freecol.client.gui.panel.FreeColDialog.getResponseBoolean(),net.sf.freecol.client.gui.Canvas.remove(java.awt.Component),net.sf.freecol.client.gui.Canvas.addAsFrame(javax.swing.JComponent),net.sf.freecol.client.gui.panel.MapGeneratorOptionsDialog.initialize(boolean,net.sf.freecol.server.generator.MapGeneratorOptions),net.sf.freecol.client.gui.panel.MapGeneratorOptionsDialog.requestFocus();1.0;0.04;0.0;5.0
Data;net.sf.freecol.client.gui.GUI.getMessageCount();int;;java.util.Vector<net.sf.freecol.client.gui.GUIMessage>.size();1.0;0.017241379310344827;0.0;1.0
Data;net.sf.freecol.common.model.Monarch.getPrice(java.util.List<net.sf.freecol.common.model.AbstractUnit>,boolean);int;;net.sf.freecol.common.model.AbstractUnit.getRole(),net.sf.freecol.common.model.Monarch.getPrice(net.sf.freecol.common.model.UnitType,net.sf.freecol.common.model.Unit.Role),net.sf.freecol.common.model.AbstractUnit.getNumber(),net.sf.freecol.common.model.Player.getGold(),net.sf.freecol.common.model.AbstractUnit.getUnitType();3.0;0.07692307692307693;0.0;5.0
Data;net.sf.freecol.FreeCol.displaySplash(java.lang.String);javax.swing.JWindow;;java.awt.Toolkit.getDefaultToolkit(),java.awt.Window.pack(),java.awt.GraphicsEnvironment.getLocalGraphicsEnvironment(),java.awt.GraphicsEnvironment.getCenterPoint(),java.awt.Container.add(java.awt.Component),java.util.logging.Logger.log(java.util.logging.Level,java.lang.String,java.lang.Throwable),java.awt.Window.setVisible(boolean),java.awt.Component.getHeight(),java.awt.Toolkit.getImage(java.lang.String),java.awt.Component.getWidth(),java.awt.Component.setLocation(int,int),javax.swing.JWindow.getContentPane();1.0;0.027777777777777776;0.0;12.0
Data;net.sf.freecol.common.model.Unit.getEntryLocation();net.sf.freecol.common.model.Location;;net.sf.freecol.common.model.Unit.getOwner(),net.sf.freecol.common.model.Player.getEntryLocation();1.0;0.03125;0.0;2.0
Data;net.sf.freecol.common.model.Region.getNameKey();java.lang.String;;;1.0;0.08333333333333333;0.0;0.0
Data;net.sf.freecol.client.gui.panel.FreeColProgressBar.FreeColProgressBar(net.sf.freecol.client.gui.Canvas,net.sf.freecol.common.model.GoodsType,int,int,int,int);Constructor;;net.sf.freecol.client.gui.Canvas.getGUI(),net.sf.freecol.client.gui.ImageLibrary.getGoodsImageIcon(net.sf.freecol.common.model.GoodsType),java.awt.Image.getWidth(java.awt.image.ImageObserver),java.awt.Image.getScaledInstance(int,int,int),javax.swing.BorderFactory.createLineBorder(java.awt.Color),javax.swing.ImageIcon.getImage(),net.sf.freecol.client.gui.GUI.getImageLibrary(),javax.swing.JComponent.setBorder(javax.swing.border.Border),javax.swing.JComponent.setPreferredSize(java.awt.Dimension);1.0;0.8333333333333334;0.0;9.0
Data;net.sf.freecol.common.model.Resource.getXMLElementTagName();java.lang.String;net.sf.freecol.common.model.FreeColGameObject,net.sf.freecol.common.model.FreeColObject;;1.0;0.0;2.0;0.0
Data;net.sf.freecol.common.model.Building.canBeDamaged();boolean;;net.sf.freecol.common.model.BuildableType.getGoodsRequired();1.0;0.25;0.0;1.0
Data;net.sf.freecol.client.gui.action.ColopediaFatherAction.getId();java.lang.String;net.sf.freecol.client.gui.action.FreeColAction;;1.0;0.5;1.0;0.0
Data;net.sf.freecol.common.networking.ReceivingThread.waitForNetworkReply(int);net.sf.freecol.common.networking.NetworkReplyObject;;java.util.Map<java.lang.Integer,net.sf.freecol.common.networking.NetworkReplyObject>.put(java.lang.Integer,net.sf.freecol.common.networking.NetworkReplyObject);1.0;0.1111111111111111;0.0;1.0
Data;net.sf.freecol.common.model.Player.canTrade(net.sf.freecol.common.model.Goods,int);boolean;;net.sf.freecol.common.model.Player.canTrade(net.sf.freecol.common.model.GoodsType,int),net.sf.freecol.common.model.AbstractGoods.getType();1.0;0.0;0.0;2.0
